Review_ID,Movie_ID,Reviewer_Name,Review_Rating,Reviewer_Nationality,Reviewer_Age,Review_Date,Sex
8417,Le notti di Cabiria,Sarah Nielsen,9,USA,58,6/3/2024,Female
8481,On the Waterfront,Karina Prince,8,USA,31,6/3/2024,Male
8552,Ace in the Hole,Amy Brown,9,Germany,74,6/3/2024,Female
8686,Rebecca,Jennifer Thompson,8,India,62,6/3/2024,Female
9056,Badhaai ho,Brittany Lee,7,China,19,6/3/2024,Male
9277,Zootopia,Brian Ritter,7,India,48,6/3/2024,Female
9807,Black Swan,Paul Gordon,10,USA,54,6/3/2024,Male
10305,Kal Ho Naa Ho,Kenneth Kelly,9,India,23,6/3/2024,Male
10404,Big Fish,Zachary Scott,8,USA,39,6/3/2024,Male
10415,The Incredibles,Richard Carlson,10,USA,38,6/3/2024,Female
10524,Magnolia,Tina Torres,8,Germany,34,6/3/2024,Male
10536,Dancer in the Dark,Terry Bell,6,USA,58,6/3/2024,Unknown
10588,The Straight Story,Danielle Bowen,7,USA,56,6/3/2024,Female
10991,JFK,Gabriel Ritter,9,UK,54,6/3/2024,Male
11011,JFK,James Barnes,8,India,74,6/3/2024,Female
11560,The Exorcist,Julie Gould,8,China,19,6/3/2024,Male
11660,Butch Cassidy and the Sundance Kid,Sonia Dunn,7,France,62,6/3/2024,Female
12109,Touch of Evil,Matthew Hicks,8,Japan,23,6/3/2024,Male
12200,The Night of the Hunter,Jeremy Nelson,9,Germany,73,6/3/2024,Female
12212,The Night of the Hunter,Casey White,6,Australia,65,6/3/2024,Female
12283,Les diaboliques,Emily Tyler,3,Canada,67,6/3/2024,Female
12588,The Best Years of Our Lives,Lisa Gillespie,9,Germany,54,6/3/2024,Male
12643,The Maltese Falcon,Cheryl Rivers,8,UK,32,6/3/2024,Male
12938,"I, Daniel Blake",Whitney Adams,7,USA,54,6/3/2024,Male
12980,Hunt for the Wilderpeople,Nancy Sullivan,10,USA,73,6/3/2024,Male
13940,Gegen die Wand,Lisa Gibbs,9,China,22,6/3/2024,Male
14033,Ying xiong,Vanessa Cooper DVM,10,China,33,6/3/2024,Female
14246,Almost Famous,Robert Banks,7,India,58,6/3/2024,Female
14509,Edward Scissorhands,Kathy Mann,8,Canada,54,6/3/2024,Male
15012,Night of the Living Dead,Dylan Kennedy,8,Germany,38,6/3/2024,Male
15223,L'avventura,Cynthia Turner,9,China,20,6/3/2024,Female
15269,Hiroshima mon amour,Jillian Garcia,7,USA,69,6/3/2024,Female
15297,The Ten Commandments,Kaitlyn Williams,8,USA,26,6/3/2024,Male
15770,A Night at the Opera,Linda Hernandez,9,China,75,6/3/2024,Male
15935,Raazi,Alexander Torres,8,Australia,53,6/3/2024,Female
15954,Sound of Metal,Jonathan Coleman,8,Germany,46,6/3/2024,Female
16059,Dunkirk,Vanessa Schaefer,10,India,72,6/3/2024,Male
16326,Little Women,Danielle Harrell,7,Japan,34,6/3/2024,Female
16377,Le passé,Sara Stevens,10,Brazil,68,6/3/2024,Female
16430,The Lunchbox,Sarah Long,8,Japan,57,6/3/2024,Male
16702,Ang-ma-reul bo-at-da,Steven Hill,7,USA,62,6/3/2024,Female
16967,Män som hatar kvinnor,Krystal Becker,7,China,23,6/3/2024,Male
17072,Taken,Michael Reyes,9,UK,26,6/3/2024,Female
17420,Little Miss Sunshine,Nicholas Jackson,10,Germany,62,6/3/2024,Female
17944,Wo hu cang long,Eric Weber,9,India,27,6/3/2024,Male
17974,Todo sobre mi madre,Timothy King,8,Australia,44,6/3/2024,Female
18122,Shrek,Jay Vega,8,Brazil,53,6/3/2024,Female
18550,The Fugitive,Holly Gonzalez,8,India,23,6/3/2024,Unknown
18572,A Bronx Tale,James Young,7,USA,33,6/3/2024,Male
18716,La double vie de Véronique,Caleb Miller,8,USA,58,6/3/2024,Male
18890,Glory,Shannon Richardson,7,France,66,6/3/2024,Unknown
18944,Back to the Future Part II,Angela Leonard,9,China,50,6/3/2024,Female
19066,The Breakfast Club,Elizabeth Wright,7,Japan,20,6/3/2024,Female
19205,E.T. the Extra-Terrestrial,Michael Salazar,9,Germany,56,6/3/2024,Male
19352,La planète sauvage,Kevin Small,7,China,29,6/3/2024,Male
19436,Cabaret,Wendy Holt,8,France,29,6/3/2024,Male
19653,My Fair Lady,Ethan Brown,6,USA,65,6/3/2024,Female
19742,Jules et Jim,Brandon Smith,8,Brazil,73,6/3/2024,Female
19771,The Innocents,Julie Bryant,8,USA,74,6/3/2024,Female
19935,Stagecoach,Kristen Washington,5,India,53,6/3/2024,Male
19942,Stagecoach,Jesse Hill,7,China,25,6/3/2024,Male
20130,Frankenstein,Destiny Lee,5,Germany,25,6/3/2024,Female
20182,God's Own Country,Sandra Haas,7,Japan,56,6/3/2024,Female
20258,Get Out,Holly Cervantes,8,France,66,6/3/2024,Female
20915,Beasts of No Nation,Destiny Fitzgerald,4,Australia,42,6/3/2024,Male
21144,Gake no ue no Ponyo,Christine Davis,8,France,27,6/3/2024,Male
21330,Ex Machina,Veronica Baird,8,India,26,6/3/2024,Male
21383,The Last King of Scotland,Monica Mitchell,7,USA,56,6/3/2024,Female
21722,Ray,Courtney Gonzalez,7,USA,37,6/3/2024,Male
21871,Good Bye Lenin!,Jaime Gonzalez,7,China,48,6/3/2024,Female
22197,Interstate 60: Episodes of the Road,Jack Santos,8,India,24,6/3/2024,Female
22339,Rushmore,David Quinn,8,China,27,6/3/2024,Male
22366,Abre los ojos,Kathy Miller,9,Brazil,70,6/3/2024,Male
22398,Being John Malkovich,Steven Cummings,6,India,45,6/3/2024,Female
22584,Do lok tin si,Ryan Owens,10,China,51,6/3/2024,Male
22987,Who Framed Roger Rabbit,Andrea Bell,7,India,36,6/3/2024,Male
23501,Rupan sansei: Kariosutoro no shiro,Hannah Newton,9,USA,50,6/3/2024,Female
23505,Rupan sansei: Kariosutoro no shiro,Dennis Dawson,4,Canada,38,6/3/2024,Female
23591,Love and Death,William Smith,6,India,46,6/3/2024,Female
23680,Enter the Dragon,Jeremy Schneider,7,Japan,57,6/3/2024,Male
24038,Les yeux sans visage,John Davis,6,China,62,6/3/2024,Female
24686,Only the Brave,Monique Hendrix,7,USA,25,6/3/2024,Male
25067,True Grit,Mark Madden Jr.,5,UK,35,6/3/2024,Male
25290,La piel que habito,Nathan Robinson,7,Germany,54,6/3/2024,Male
25487,Eastern Promises,Justin Jones,6,Brazil,42,6/3/2024,Male
25496,Eastern Promises,Timothy Russell,5,Australia,58,6/3/2024,Unknown
25601,Inside Man,Erin Reid,6,Australia,27,6/3/2024,Female
26260,The Butterfly Effect,Jason Wallace,6,Canada,72,6/3/2024,Female
26357,The Royal Tenenbaums,Felicia Garza,7,Japan,57,6/3/2024,Unknown
26437,Harry Potter and the Sorcerer's Stone,Tanner Morales,7,India,30,6/3/2024,Male
26667,Lola rennt,Monica Castro,6,India,27,6/3/2024,Male
26731,Mulan,Erica Ramirez,10,Germany,36,6/3/2024,Female
26771,Funny Games,Richard Schultz,10,Canada,42,6/3/2024,Female
26792,Dark City,Rebecca Gutierrez,9,Germany,47,6/3/2024,Female
27201,The Godfather: Part III,Robert Ellis,8,Japan,48,6/3/2024,Male
27280,The Little Mermaid,Matthew Allen,7,France,42,6/3/2024,Male
27315,The Little Mermaid,Katherine Lambert,8,USA,55,6/3/2024,Male
27435,Mad Max 2,Angela Mann,9,China,44,6/3/2024,Male
27499,The Muppet Movie,Nicole Cruz,7,India,23,6/3/2024,Male
27608,The Long Goodbye,Kevin Rios,5,UK,31,6/3/2024,Male
27614,The Long Goodbye,Patricia Butler,9,UK,46,6/3/2024,Male
27619,The Long Goodbye,Robert Diaz,8,India,65,6/3/2024,Male
99,The Godfather: Part II,John Howard MD,9,UK,49,6/4/2024,Unknown
121,12 Angry Men,Anthony Wilson,7,USA,23,6/4/2024,Female
133,12 Angry Men,Scott Hill,8,China,74,6/4/2024,Female
169,Pulp Fiction,David Carter,8,Australia,52,6/4/2024,Unknown
311,"Il buono, il brutto, il cattivo",Donna Williams,6,Canada,36,6/4/2024,Unknown
579,Interstellar,Amber Gonzalez,10,India,50,6/4/2024,Male
604,Cidade de Deus,Anita Gordon,8,India,58,6/4/2024,Male
751,Se7en,Christopher Grant,10,Brazil,21,6/4/2024,Unknown
764,The Silence of the Lambs,Jacqueline Mendoza,9,India,44,6/4/2024,Female
866,Seppuku,Anthony Smith,9,India,72,6/4/2024,Male
984,The Prestige,Michael Lewis,9,Germany,34,6/4/2024,Female
1021,The Pianist,Erica Flores,10,USA,74,6/4/2024,Male
1543,Avengers: Endgame,Sheila Flores,8,USA,51,6/4/2024,Male
1586,Avengers: Infinity War,Charles Marquez,8,USA,21,6/4/2024,Male
1795,WALL·E,Tonya Brewer,10,Germany,22,6/4/2024,Male
2149,Witness for the Prosecution,Travis Reid,9,USA,43,6/4/2024,Male
2241,Rear Window,Robert Lopez,8,Germany,21,6/4/2024,Female
2298,The Great Dictator,Stacey Johnson,8,China,58,6/4/2024,Male
2313,The Great Dictator,James Ellis,9,UK,63,6/4/2024,Male
2531,Incendies,Devin Bradley,10,France,64,6/4/2024,Male
2779,American Beauty,Kim Mccormick,10,Brazil,67,6/4/2024,Female
2839,Bacheha-Ye aseman,Mary Moore,5,India,62,6/4/2024,Unknown
2917,Reservoir Dogs,Dennis Kennedy,9,China,31,6/4/2024,Male
3168,The Sting,Vincent Moore,10,USA,45,6/4/2024,Male
3274,Lawrence of Arabia,Derek Smith,7,China,55,6/4/2024,Male
3379,Vertigo,James Jacobs,8,UK,23,6/4/2024,Female
3556,The Kid,Rachel Jones,9,UK,66,6/4/2024,Male
3727,"Three Billboards Outside Ebbing, Missouri",Betty Harmon,8,China,53,6/4/2024,Male
3806,Baahubali 2: The Conclusion,Kara Hayes,10,Germany,72,6/4/2024,Male
3949,Gangs of Wasseypur,Robert Simpson,7,India,61,6/4/2024,Male
3965,Gangs of Wasseypur,Leslie Mathews,7,Canada,34,6/4/2024,Female
4052,Paan Singh Tomar,Joshua Lopez,9,China,56,6/4/2024,Male
4252,Pan's Labyrinth,Ronald Myers,9,Brazil,30,6/4/2024,Male
4499,Hauru no ugoku shiro,Megan Reyes,10,Brazil,68,6/4/2024,Female
4670,L.A. Confidential,William Frost,8,China,27,6/4/2024,Female
4808,Andaz Apna Apna,Samantha Morgan,7,Australia,65,6/4/2024,Male
4879,Dom za vesanje,Laurie Sanchez,9,USA,29,6/4/2024,Unknown
4980,Ran,Heather Monroe,8,USA,74,6/4/2024,Female
5146,Monty Python and the Holy Grail,Deborah Tapia,8,China,56,6/4/2024,Male
5538,Rashômon,Stacy Mitchell,10,China,55,6/4/2024,Male
5787,Koe no katachi,Benjamin Herrera,8,China,41,6/4/2024,Male
5858,Ah-ga-ssi,Kathryn Terry,10,Germany,42,6/4/2024,Male
5862,Ah-ga-ssi,Sandra Ali,10,USA,24,6/4/2024,Male
5882,Mommy,Paige Flynn,8,China,47,6/4/2024,Female
5910,Haider,Carlos Wyatt,5,USA,37,6/4/2024,Female
6046,Soul,Sherri Jackson,9,China,21,6/4/2024,Male
6121,Ôkami kodomo no Ame to Yuki,Nicholas Schmidt DVM,10,India,30,6/4/2024,Male
6158,Inside Out,Carrie Davis,10,Germany,20,6/4/2024,Male
6607,Mary and Max,Emily Cross,7,India,22,6/4/2024,Female
6799,Taegukgi hwinalrimyeo,Sandra Powers,6,India,54,6/4/2024,Female
7672,The Thing,Carla Clark,7,China,24,6/4/2024,Male
7723,Fanny och Alexander,Richard Jacobs,8,USA,37,6/4/2024,Female
7857,Barry Lyndon,Jorge Smith,9,France,27,6/4/2024,Male
8100,Andrei Rublev,Ralph Johnston,10,India,73,6/4/2024,Female
8684,The Shop Around the Corner,Lance Lozano,8,USA,38,6/4/2024,Male
8747,Gone with the Wind,Mark Smith Jr.,8,UK,63,6/4/2024,Male
8756,Gone with the Wind,Adam Rodriguez,7,Australia,57,6/4/2024,Male
8920,Sunrise: A Song of Two Humans,Daniel Diaz,8,UK,73,6/4/2024,Female
9134,Baby,Patricia Anderson,10,China,69,6/4/2024,Female
9264,Zootopia,Robert Johnson,4,Germany,70,6/4/2024,Unknown
9287,Zootopia,Tammie Chavez,9,China,62,6/4/2024,Male
9425,Special Chabbis,Erin Russell,10,India,73,6/4/2024,Male
9451,Short Term 12,Jessica Berry,7,USA,22,6/4/2024,Male
9751,My Name Is Khan,Robert Thomas,9,China,61,6/4/2024,Female
10057,Sin City,Andrew Shah,8,UK,64,6/4/2024,Female
10238,Vozvrashchenie,Kevin Reed,10,Canada,19,6/4/2024,Female
10283,Mar adentro,Anthony Williamson,5,USA,67,6/4/2024,Female
10351,Pirates of the Caribbean: The Curse of the Black Pearl,Nancy Bradford,10,Germany,19,6/4/2024,Female
10366,Big Fish,Lauren Kline,7,UK,34,6/4/2024,Female
10455,Dogville,Eric Roberts,6,Germany,41,6/4/2024,Male
10563,The Straight Story,John Haas,5,India,21,6/4/2024,Female
10827,The Nightmare Before Christmas,Richard Phillips,7,France,74,6/4/2024,Female
10936,Bound by Honor,Sarah Little,6,USA,69,6/4/2024,Female
11058,Beauty and the Beast,Dana Obrien,8,Australia,25,6/4/2024,Female
11406,Annie Hall,Emily Moreno,10,USA,36,6/4/2024,Male
11474,Young Frankenstein,Carlos Acevedo,10,Germany,37,6/4/2024,Male
11598,Sleuth,Timothy Garcia,3,UK,55,6/4/2024,Female
12094,Touch of Evil,Sydney Marsh,7,UK,44,6/4/2024,Male
12110,Touch of Evil,Ruth Bryant,9,USA,30,6/4/2024,Male
12150,Sweet Smell of Success,Tiffany Dennis,9,Germany,39,6/4/2024,Female
12304,Les diaboliques,Caleb Rollins,9,Canada,48,6/4/2024,Male
12840,Manbiki kazoku,Brooke Hanson,6,India,62,6/4/2024,Male
13269,The Artist,Danielle Perez,7,USA,35,6/4/2024,Female
13560,Boyhood,Jeremy Roberson,6,USA,74,6/4/2024,Male
13642,In Bruges,Andrea Mcbride,10,Canada,58,6/4/2024,Male
13688,Letters from Iwo Jima,Charles Jones,7,UK,58,6/4/2024,Male
13762,The Fall,Brandon Ford,8,India,37,6/4/2024,Male
13787,Life of Pi,Jeff Vazquez,8,UK,26,6/4/2024,Male
14218,Nueve reinas,Patrick Howard,7,India,48,6/4/2024,Female
14243,Children of Men,Taylor Casey,9,China,60,6/4/2024,Male
14384,Once Were Warriors,Derek Barry,6,Brazil,58,6/4/2024,Male
15070,In the Heat of the Night,Robin Ross,8,India,75,6/4/2024,Unknown
15102,Charade,Barry Ayala,7,India,65,6/4/2024,Female
15510,Notorious,Amy Bennett MD,7,Brazil,48,6/4/2024,Male
15548,The Big Sleep,Briana Howard,9,France,25,6/4/2024,Female
15665,His Girl Friday,Cynthia Collins,6,UK,20,6/4/2024,Female
16094,Paddington 2,David Santos,8,India,36,6/4/2024,Female
16110,Paddington 2,Jennifer Stafford,9,UK,23,6/4/2024,Female
16579,Kaze tachinu,Kristi Washington,9,India,36,6/4/2024,Male
16810,Ajeossi,Stacy Boyd,6,USA,67,6/4/2024,Male
17144,The Boy in the Striped Pyjamas,Luke Perez,9,India,59,6/4/2024,Male
17176,Once,Roger Allen,8,USA,55,6/4/2024,Female
17475,Hot Fuzz,Michele Allison,8,Japan,26,6/4/2024,Female
17818,The Count of Monte Cristo,Charles Bennett,9,USA,26,6/4/2024,Male
18407,What's Eating Gilbert Grape,Benjamin Myers,9,China,61,6/4/2024,Male
18428,Tombstone,Mary Gonzalez,8,China,28,6/4/2024,Unknown
18595,A Bronx Tale,Rachel Ferguson,6,USA,24,6/4/2024,Male
18817,Awakenings,James Mitchell,9,China,62,6/4/2024,Male
18842,Majo no takkyûbin,Shawn Wright,8,USA,69,6/4/2024,Female
19104,The Killing Fields,Linda Hernandez,9,India,74,6/4/2024,Male
19429,Cabaret,Kelsey Harris,9,Canada,24,6/4/2024,Male
19475,Willy Wonka & the Chocolate Factory,Anthony Smith,8,India,32,6/4/2024,Male
19677,Mary Poppins,Cindy Wheeler,8,UK,21,6/4/2024,Female
19701,The Longest Day,Jessica Newman,4,USA,52,6/4/2024,Male
20055,Duck Soup,Jay Walker Jr.,6,China,58,6/4/2024,Female
20251,Get Out,Jason Jackson,10,India,75,6/4/2024,Male
20261,Get Out,Steve Berry,9,USA,71,6/4/2024,Female
20481,The Fault in Our Stars,Jeremiah Turner,7,France,72,6/4/2024,Male
20709,Nebraska,Christopher Monroe,9,Australia,39,6/4/2024,Male
20975,The Hangover,Nicholas Dean,8,USA,71,6/4/2024,Female
21350,Ex Machina,William Murillo,8,Canada,53,6/4/2024,Male
21408,Zodiac,Sara Hernandez,10,UK,31,6/4/2024,Female
21627,Crash,Joe Mcconnell,7,USA,31,6/4/2024,Male
22489,Le dîner de cons,Lisa Bennett,8,USA,21,6/4/2024,Male
22754,The Muppet Christmas Carol,Andrew Wu,8,Brazil,59,6/4/2024,Female
23138,Blue Velvet,Timothy Anthony,6,USA,57,6/4/2024,Female
23752,Where Eagles Dare,Melissa Everett,9,USA,31,6/4/2024,Male
23758,The Odd Couple,Jason Perez MD,8,Japan,50,6/4/2024,Female
23948,Cape Fear,Tyler Nelson,3,USA,26,6/4/2024,Male
24724,Incredibles 2,Leah Woods,9,Australia,40,6/4/2024,Male
24975,Kari-gurashi no Arietti,Charles Hunt,8,India,54,6/4/2024,Male
25146,50/50,Kevin Lyons,8,France,34,6/4/2024,Male
25406,The Visitor,Kayla Zavala,6,China,28,6/4/2024,Male
25631,Gone Baby Gone,Sarah King,6,Canada,38,6/4/2024,Female
25825,Match Point,Natalie Murphy,7,France,28,6/4/2024,Female
25913,Lord of War,Rhonda Bates,9,USA,19,6/4/2024,Male
26180,Finding Neverland,Tiffany Barnes,6,France,39,6/4/2024,Unknown
26312,Batoru rowaiaru,Tina Fitzpatrick,7,India,47,6/4/2024,Male
26362,Y tu mamá también,Kevin Conner,8,China,64,6/4/2024,Male
26546,Enemy at the Gates,Linda Boyer,6,UK,55,6/4/2024,Male
26558,Enemy at the Gates,Drew Klein,6,India,25,6/4/2024,Male
26711,Mulan,John West,8,China,47,6/4/2024,Female
26767,Funny Games,Travis Wilkerson,6,Australia,69,6/4/2024,Male
26917,The Bridges of Madison County,John Weber,8,Australia,20,6/4/2024,Female
27047,Falling Down,Amanda Wood,7,Australia,53,6/4/2024,Female
27133,Delicatessen,James Robinson,8,China,30,6/4/2024,Female
27569,Watership Down,Nicholas Murphy,7,China,75,6/4/2024,Female
27576,Watership Down,John Malone,8,India,29,6/4/2024,Male
27838,From Here to Eternity,Peggy Washington,7,India,59,6/4/2024,Male
1,The Shawshank Redemption,Belinda Matthews,10,China,59,6/5/2024,Female
50,The Godfather,James Gibbs,8,India,43,6/5/2024,Male
56,The Godfather,Michael Reed,9,Brazil,71,6/5/2024,Male
587,Interstellar,Wesley Shaw,9,India,39,6/5/2024,Female
897,It's a Wonderful Life,Kimberly Smith,7,Germany,60,6/5/2024,Male
974,The Prestige,Kyle King,7,USA,56,6/5/2024,Female
1018,The Departed,Rebecca Taylor,8,China,55,6/5/2024,Male
1482,Spider-Man: Into the Spider-Verse,Jeremy Brooks,6,UK,42,6/5/2024,Unknown
1714,3 Idiots,Karen Sandoval,8,Germany,43,6/5/2024,Female
1816,The Lives of Others,Stacy Grant,5,China,39,6/5/2024,Male
2389,Tumbbad,Lauren Smith,8,India,63,6/5/2024,Female
2459,Drishyam,Mr. William Baker,8,USA,47,6/5/2024,Female
2483,Jagten,Benjamin Cabrera,8,China,24,6/5/2024,Female
2963,Aliens,Jack Rojas,9,Australia,39,6/5/2024,Female
3073,Star Wars: Episode VI - Return of the Jedi,Robert Houston,9,USA,32,6/5/2024,Female
3137,The Sting,Robert Martinez,10,Japan,36,6/5/2024,Male
3218,A Clockwork Orange,Shannon Robertson,8,India,54,6/5/2024,Male
3581,Chhichhore,Laura Howell,9,Germany,35,6/5/2024,Female
3824,Drishyam,Christian Zhang,8,USA,38,6/5/2024,Male
3832,Drishyam,Scott Jimenez MD,8,Brazil,39,6/5/2024,Male
3953,Gangs of Wasseypur,Doris Pacheco,7,USA,42,6/5/2024,Male
4006,Udaan,Brandon Riley,9,UK,49,6/5/2024,Female
4322,Rang De Basanti,Tyler Evans,7,China,67,6/5/2024,Female
4466,"Swades: We, the People",Mrs. Rebecca Hernandez PhD,9,China,48,6/5/2024,Female
4526,Hauru no ugoku shiro,Matthew Wright,5,China,39,6/5/2024,Female
4544,A Beautiful Mind,Glenn Mora,4,UK,21,6/5/2024,Female
4826,Unforgiven,Kristen Pugh,8,China,48,6/5/2024,Female
4894,Dom za vesanje,Janet Camacho DDS,8,Australia,49,6/5/2024,Male
5291,Judgment at Nuremberg,Benjamin Garza,8,Brazil,48,6/5/2024,Male
5319,Some Like It Hot,Melissa Mckee,7,China,34,6/5/2024,Female
5507,Rashômon,Joshua Reese,7,Canada,31,6/5/2024,Male
5781,Koe no katachi,Kimberly Anderson,7,China,32,6/5/2024,Female
5800,Koe no katachi,Joseph Cordova,8,China,58,6/5/2024,Female
5899,Mommy,Xavier Castaneda,10,India,42,6/5/2024,Female
6002,Room,Bridget Lawson,7,France,22,6/5/2024,Male
6404,Prisoners,Charlene Weber,8,USA,39,6/5/2024,Male
6463,Mad Max: Fury Road,Elizabeth Clark,6,USA,61,6/5/2024,Female
6712,Million Dollar Baby,Lori Lawrence,6,Canada,25,6/5/2024,Male
7047,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",Kenneth Garcia,7,USA,25,6/5/2024,Female
7231,Trainspotting,Michael Smith,8,Canada,64,6/5/2024,Female
7264,Fargo,Miss Amber James,8,India,26,6/5/2024,Unknown
7352,Before Sunrise,Scott Jones,6,USA,43,6/5/2024,Female
7450,In the Name of the Father,Patricia Allen,8,China,32,6/5/2024,Male
7611,"Paris, Texas",Diane Scott,8,Germany,41,6/5/2024,Female
7942,Paper Moon,Catherine Cain,6,Australia,44,6/5/2024,Male
8083,Persona,Theresa Hodges,8,China,31,6/5/2024,Male
8343,Jungfrukällan,Vanessa Nelson,8,UK,50,6/5/2024,Female
8530,Le salaire de la peur,Devin Williams,10,India,69,6/5/2024,Female
8544,Ace in the Hole,Cynthia Browning,5,China,69,6/5/2024,Female
8842,La passion de Jeanne d'Arc,Emily Fischer,8,Canada,19,6/5/2024,Male
8880,The Circus,Kendra Johnson,10,USA,18,6/5/2024,Female
9552,Bohemian Rhapsody,Michael Morris,9,USA,24,6/5/2024,Male
9558,The Revenant,John Roberts,8,UK,71,6/5/2024,Female
9599,Tropa de Elite 2: O Inimigo Agora é Outro,Nancy Suarez,9,Australia,60,6/5/2024,Female
9891,The Pursuit of Happyness,Zachary Nelson,8,China,67,6/5/2024,Male
9934,Blood Diamond,Sherry Davis,4,China,48,6/5/2024,Male
10780,Twelve Monkeys,Mary Snyder,8,France,26,6/5/2024,Male
11142,Akira,Lisa Turner,8,USA,20,6/5/2024,Female
11200,The Princess Bride,Regina Morris,9,USA,37,6/5/2024,Female
11321,Gandhi,Michael Rangel,7,China,28,6/5/2024,Female
11395,Annie Hall,Austin Lindsey,9,USA,20,6/5/2024,Male
11684,Butch Cassidy and the Sundance Kid,Lawrence Perez,9,UK,66,6/5/2024,Female
11727,Rosemary's Baby,Cristina Valencia,7,USA,55,6/5/2024,Male
11790,Who's Afraid of Virginia Woolf?,Amber Jordan,9,India,71,6/5/2024,Female
11879,Doctor Zhivago,Darrell Ramirez,9,India,23,6/5/2024,Male
12092,Touch of Evil,David Ramirez,7,India,46,6/5/2024,Female
12290,Les diaboliques,Kayla Burgess,4,India,22,6/5/2024,Female
12605,Arsenic and Old Lace,Alexandria Weaver,8,Japan,34,6/5/2024,Male
12638,The Maltese Falcon,Christopher Jackson,8,Brazil,18,6/5/2024,Female
12661,The Grapes of Wrath,Brian Wilkins,5,India,58,6/5/2024,Female
12764,The Thin Man,Kristen Thornton,8,USA,28,6/5/2024,Male
12783,The Thin Man,Matthew Chandler,7,India,23,6/5/2024,Male
12900,Call Me by Your Name,Joseph Page,9,India,58,6/5/2024,Female
13187,Before Midnight,Sophia Wilson,8,China,51,6/5/2024,Female
13307,The Artist,Jerry Crawford,5,Germany,44,6/5/2024,Female
13357,Amour,Jeffrey Figueroa,7,China,44,6/5/2024,Female
13589,"4 luni, 3 saptamâni si 2 zile",Jessica Baker,8,India,66,6/5/2024,Male
13796,Life of Pi,Steven Moran,10,USA,57,6/5/2024,Male
13808,Fantastic Mr. Fox,David Walker,6,Australia,25,6/5/2024,Male
13825,Fantastic Mr. Fox,Tonya Larson,7,Canada,23,6/5/2024,Female
13847,Fantastic Mr. Fox,Ms. Ashley Scott DVM,10,Canada,64,6/5/2024,Unknown
13869,C.R.A.Z.Y.,Joshua Pena,8,UK,71,6/5/2024,Male
14228,Children of Men,Kevin Webb,8,Germany,30,6/5/2024,Female
14487,Jûbê ninpûchô,Megan Atkinson PhD,7,Canada,57,6/5/2024,Female
14578,Crimes and Misdemeanors,Chad Price,8,France,34,6/5/2024,Male
14828,La montaña sagrada,Alicia Johnson,7,UK,25,6/5/2024,Female
14957,Harold and Maude,Mrs. Sheila Park MD,6,Australia,67,6/5/2024,Female
14999,The Wild Bunch,Jaclyn Wilson,8,China,63,6/5/2024,Male
15093,In the Heat of the Night,Adam Nguyen,9,Germany,47,6/5/2024,Female
15357,East of Eden,Bailey Rios,5,Australia,60,6/5/2024,Male
15517,Notorious,Tracy Foley,8,Brazil,65,6/5/2024,Male
15655,The Philadelphia Story,Victoria Bishop,8,Australia,54,6/5/2024,Male
15657,The Philadelphia Story,Nicole Chen,6,Brazil,30,6/5/2024,Female
15912,Raazi,Jennifer Hubbard,8,India,73,6/5/2024,Male
16056,Dunkirk,Brian Taylor,10,Germany,50,6/5/2024,Female
16496,About Time,Aaron Buchanan,10,Japan,58,6/5/2024,Female
16573,Kaze tachinu,Stephanie Young,10,France,61,6/5/2024,Female
16614,Moonrise Kingdom,Tonya Walker,5,India,66,6/5/2024,Female
16848,Straight Outta Compton,Miss Heather Mitchell,8,China,72,6/5/2024,Male
17113,Taken,Austin Smith,7,UK,72,6/5/2024,Female
17157,Once,Kathryn Jones,8,Canada,67,6/5/2024,Male
